group,metric,variant,source_group,source_variant,global_step,mean,std,stderr,ci95_low,ci95_high,seed_count,available_seed_count,min_seed_value,max_seed_value,step_bin,shared_start_step,shared_end_step
obstacle_representation,training_win_rate,SERPPO-L,framework_ablation,SERPPO,65536,0.10901679922917429,0.015069511894674769,0.004765398081417169,0.09967661898959664,0.11835697946875194,10,10,0.0830860534124629,0.128125,65536,65536,196608
obstacle_representation,training_win_rate,SERPPO-L,framework_ablation,SERPPO,131072,0.12084889713114559,0.01687315197620035,0.00533575915509643,0.11039080918715659,0.1313069850751346,10,10,0.09939759036144578,0.15915915915915915,65536,65536,196608
obstacle_representation,training_win_rate,SERPPO-L,framework_ablation,SERPPO,196608,0.11513464721620015,0.018590554526968586,0.005878849527077489,0.10361210214312827,0.12665719228927202,10,10,0.08787878787878788,0.14414414414414414,65536,65536,196608
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,8192,0.11018664568728753,0.03345469685054552,0.010579304047818554,0.08945120975356316,0.1309220816210119,10,10,0.05,0.16666666666666666,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,16384,0.1129651351747503,0.050778150217603124,0.01605746100578005,0.08149251160342141,0.1444377587460792,10,10,0.06818181818181818,0.20930232558139536,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,24576,0.1120087470668866,0.05499698601719471,0.017391574025876756,0.07792126197616817,0.14609623215760503,10,10,0.0,0.18604651162790697,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,32768,0.11714671434470321,0.04037501884210533,0.012767702011326706,0.09212201840250286,0.14217141028690355,10,10,0.021739130434782608,0.16666666666666666,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,40960,0.16187974626999016,0.07373899491597148,0.02331831763060463,0.11617584371400508,0.20758364882597524,10,10,0.024390243902439025,0.2682926829268293,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,49152,0.11751620614212788,0.0407674111464048,0.012891787353117528,0.09224830293001753,0.14278410935423824,10,10,0.04878048780487805,0.16666666666666666,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,57344,0.14018854719365215,0.03740583970615459,0.0118287651262612,0.1170041675461802,0.1633729268411241,10,10,0.0975609756097561,0.20930232558139536,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,65536,0.11932246444157957,0.040420741652117724,0.012782160833392939,0.0942694292081294,0.14437549967502972,10,10,0.06976744186046512,0.20512820512820512,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,73728,0.10868188738438314,0.06942913675558682,0.02195542081269675,0.0656492625914975,0.15171451217726878,10,10,0.025,0.2564102564102564,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,81920,0.13865380447537057,0.08238479046141883,0.026052358241379775,0.0875911823222662,0.18971642662847493,10,10,0.05128205128205128,0.2926829268292683,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,90112,0.15737881331544476,0.07135958071678758,0.02256588079396796,0.11314968695926755,0.20160793967162197,10,10,0.07317073170731707,0.2972972972972973,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,98304,0.13925302576039955,0.055596598025761244,0.01758118799182262,0.10479389729642721,0.1737121542243719,10,10,0.024390243902439025,0.25,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-M,obstacle_representation,SERPPO-M,106496,0.13555542901778322,0.06721266729075417,0.021254511625388186,0.09389658623202238,0.17721427180354407,10,10,0.06521739130434782,0.275,8192,8192,106496
obstacle_representation,training_win_rate,SERPPO-noBO,framework_ablation,SERPPO-noBO,65536,0.11479795920795195,0.00892295296308827,0.002821685481790728,0.10926745566364213,0.12032846275226178,10,10,0.10542168674698796,0.1301775147928994,65536,65536,196608
obstacle_representation,training_win_rate,SERPPO-noBO,framework_ablation,SERPPO-noBO,131072,0.1238745374660835,0.025625067631580747,0.008103357891165163,0.10799195599939979,0.1397571189327672,10,10,0.09144542772861357,0.16,65536,65536,196608
obstacle_representation,training_win_rate,SERPPO-noBO,framework_ablation,SERPPO-noBO,196608,0.12779249546028806,0.028535907026332005,0.00902384613020116,0.11010575704509379,0.14547923387548234,10,10,0.06451612903225806,0.1529051987767584,65536,65536,196608
